ID,ID_DEPARTAMENTO,ACUMULADO_VENTAS,ID_OPERACION,ACUMULADO_GANANCIAS
4111,7,6144.0,526,881.84
4112,10,138.0,526,37.12
4113,11,128.0,526,31.6
3898,8,205.0,501,37.7357
3899,11,177.0,501,41.0
3900,12,28.0,501,11.14
4114,12,75.0,526,23.68
4115,1,62.0,526,62.0
4116,6,263.0,526,131.24
4117,16,58.0,526,21.82
4118,8,60.0,526,14.8
4138,9,647.0,529,120.44
4139,8,574.0,529,115.76
4119,5,130.0,526,30.8
3987,14,22.0,511,5.0
4120,11,134.0,527,28.0
4121,6,384.0,527,135.61
4122,9,531.0,527,81.36
3901,1,20.0,501,20.0
4040,7,2985.0,518,484.05
4041,10,161.0,518,35.98
4042,11,157.0,518,32.38
4043,9,1001.0,518,181.12
4044,6,379.0,518,117.52
3988,16,51.0,511,8.0
4045,14,20.0,518,5.5
3634,7,8944.0,470,1319.08
3989,7,6098.0,512,947.4
3990,6,540.0,512,102.12
3635,9,1771.0,470,308.79
3636,6,341.0,470,100.9436
3991,9,1246.0,512,232.36
3637,1,59.0,470,59.0
3992,11,185.0,512,40.0
3638,11,133.0,470,28.1
3993,10,290.0,512,53.46
3902,16,50.0,501,24.0
3639,8,674.0,470,130.98
3994,12,83.0,512,19.26
3640,12,50.0,470,17.62
3995,1,11.0,512,11.0
3641,5,404.0,470,108.32
4046,1,13.0,518,3.0
3642,10,205.0,470,53.82
4047,12,28.0,518,8.77
3903,10,281.0,502,56.585
3904,6,479.0,502,111.8
3996,5,85.0,512,17.48
3905,7,905.0,502,157.67
3997,8,379.0,512,69.38
3906,9,482.0,502,87.62
3907,1,12.0,502,12.0
3908,8,100.0,502,27.2
3998,14,46.0,512,11.5
4048,8,315.0,518,52.53
3909,11,23.0,502,5.0
4049,7,6392.0,519,989.76
4050,6,694.0,519,191.78
4051,9,494.0,519,93.98
3910,16,17.0,502,4.32
4052,12,45.0,519,14.43
4053,8,562.0,519,95.9
3911,12,5.0,502,1.15
3912,14,20.0,502,4.0
3913,7,3095.0,503,533.62
3914,10,52.0,503,9.908
3643,7,1614.0,471,234.32
3644,1,193.0,471,49.0
3645,6,108.0,471,44.5448
3646,9,454.0,471,83.82
3915,6,414.0,503,128.31
3916,1,10.0,503,10.0
3999,16,50.0,512,24.0
3647,12,24.0,471,7.37
3648,8,595.0,471,129.55
3917,9,870.0,503,162.58
3918,11,135.0,503,32.4
3919,12,12.0,503,3.739
3649,10,93.0,471,20.18
3920,5,172.0,503,42.46
3650,5,81.0,471,21.48
3651,11,46.0,471,9.6
4000,7,5759.0,513,880.22
4001,10,201.0,513,44.575
4002,1,18.0,513,18.0
4003,5,25.0,513,4.5
3652,6,265.0,472,73.9384
4004,9,546.0,513,100.77
3653,9,354.0,472,64.3
3654,7,1923.0,472,263.89
4005,12,63.0,513,19.92
3655,11,84.0,472,24.0
3656,12,47.0,472,11.09
3921,8,69.0,503,20.47
3657,5,54.0,472,14.32
3922,7,1642.0,504,251.3623
3923,6,429.0,504,78.53
3658,1,10.0,472,10.0
3924,9,694.0,504,158.678
3659,8,60.0,472,14.8
3925,10,175.0,504,37.145
3660,10,92.0,472,14.34
3661,6,225.0,473,81.7436
3662,7,1852.0,473,311.45
3926,11,21.0,504,4.0
3927,12,22.0,504,9.08
3663,9,427.0,473,79.16
3664,15,8.0,473,4.25
3665,11,69.0,473,14.1
3666,12,20.0,473,5.46
3928,8,108.0,504,21.258
3667,5,1124.0,473,148.98
3668,10,75.0,473,17.23
3929,16,17.0,504,4.32
3669,9,228.0,474,40.15
3670,6,335.0,474,73.6002
3671,7,6585.0,474,808.22
3672,8,483.0,474,107.31
3673,10,357.0,474,63.31
3674,5,595.0,474,157.3076
3675,12,16.0,474,6.31
3676,11,86.0,474,22.5
3677,7,4550.0,475,555.77
3678,8,176.0,475,30.44
3679,10,44.0,475,7.26
3680,1,10.0,475,10.0
3681,12,28.0,475,9.21
3682,11,75.0,475,16.4
3683,9,268.0,475,50.04
3684,6,215.0,475,48.15
3685,8,128.0,476,26.1
3686,6,286.0,476,126.7912
3687,9,709.0,476,128.82
3688,7,380.0,476,62.02
3689,11,84.0,476,19.11
3690,12,26.0,476,9.58
3691,10,96.0,476,23.38
3692,1,3.0,476,3.0
3693,10,149.0,477,36.365
3694,9,1479.0,477,272.64
3695,12,32.0,477,8.53
3696,6,419.0,477,162.5036
3930,11,207.0,505,56.35
3697,7,3963.0,477,540.48
3931,6,248.0,505,73.0
4123,7,3371.0,527,534.53
3698,8,372.0,477,67.4
4140,1,14.0,529,14.0
3932,7,6812.0,505,966.32
4141,7,920.0,529,124.02
3699,1,9.0,477,9.0
4142,10,299.0,529,64.205
4143,6,257.0,529,103.86
3933,9,1788.0,505,323.04
4144,11,260.0,529,55.9
4145,14,20.0,529,5.5
4124,8,373.0,527,65.82
4146,12,48.0,529,13.5594
4147,10,136.0,530,32.72
3934,12,25.0,505,8.7
4125,10,194.0,527,41.44
4126,1,3.0,527,3.0
4148,6,391.0,530,95.82
3935,8,130.0,505,27.95
4149,7,850.0,530,118.63
4150,12,53.0,530,15.4197
3936,10,153.0,505,35.5
4151,9,794.0,530,73.95
3700,11,23.0,477,4.8
3937,15,8.0,505,4.25
4006,6,588.0,513,126.03
4152,11,65.0,530,13.3
4054,10,86.0,519,18.31
4007,8,524.0,513,88.28
4055,1,17.0,519,17.0
4008,11,64.0,513,17.0
4056,5,100.0,519,25.0
4153,8,80.0,530,21.76
4057,11,41.0,519,8.6
3938,1,81.0,505,81.0
4154,16,23.0,530,10.0
4155,9,650.0,531,116.94
4127,12,38.0,527,14.66
4156,7,2540.0,531,379.98
4157,11,23.0,531,4.8
4128,14,13.0,527,3.0
4158,6,215.0,531,45.02
3701,5,594.0,477,157.52
4058,6,845.0,520,193.74
4059,12,102.0,520,18.42
4060,7,8948.0,520,1420.73
4061,11,217.0,520,40.6
4159,12,84.0,531,17.73
4160,1,14.0,531,14.0
4009,5,290.0,514,25.94
4010,10,154.0,514,30.5
3939,9,440.0,506,79.27
3940,7,3262.0,506,567.51
4011,7,2127.0,514,322.66
4161,10,101.0,531,26.37
4062,1,47.0,520,47.0
4063,10,348.0,520,84.17
3702,9,685.0,478,125.44
3941,12,55.0,506,19.379
3703,7,4040.0,478,602.31
4012,9,331.0,514,69.03
3942,11,188.0,506,39.6
4163,8,24.0,531,5.92
4013,11,110.0,514,21.4
4162,16,25.0,531,12.0
3943,6,447.0,506,137.54
4064,9,1160.0,520,190.7
3704,6,398.0,478,140.4539
3705,8,398.0,478,82.46
3706,14,106.0,478,28.0
3707,5,370.0,478,86.09
3708,10,477.0,478,108.679
3709,11,684.0,478,147.96
4164,9,574.0,532,104.79
3944,10,147.0,506,35.26
4165,6,486.0,532,127.34
3945,14,12.0,506,5.0
4129,12,56.0,528,18.25
3710,12,43.0,478,15.5
4014,12,4.0,514,1.4
4130,10,199.0,528,47.99
4131,9,611.0,528,100.7681
4015,6,532.0,514,95.0
4132,14,12.0,528,5.0
4166,7,794.0,532,142.72
4133,7,1925.0,528,318.3206
3946,8,176.0,506,30.44
4065,16,333.0,520,124.25
4134,11,185.0,528,38.8
4167,11,41.0,532,10.0
4168,12,35.0,532,12.49
4169,1,2.0,532,2.0
4170,7,6845.0,533,1082.1294
4066,8,355.0,520,63.41
4171,6,513.0,533,133.4153
4172,9,1113.0,533,240.0419
4173,5,338.0,533,89.42
4135,6,576.0,528,155.0147
3947,5,50.0,506,9.0
4016,1,11.0,514,11.0
4174,1,35.0,533,35.0
4136,1,6.0,528,6.0
3948,1,3.0,506,3.0
4017,7,1300.0,515,229.5
4018,10,62.0,515,10.45
4019,11,41.0,515,9.75
4137,16,25.0,528,12.0
4020,6,97.0,515,38.48
4021,12,50.0,515,18.487
4022,14,13.0,515,3.0
3711,1,5.0,478,5.0
3949,7,1700.0,507,276.8
3950,6,349.0,507,126.47
3951,12,26.0,507,11.1
3952,10,59.0,507,16.44
3953,8,172.0,507,37.46
3954,9,450.0,507,84.75
4023,9,220.0,515,40.12
4024,1,14.0,515,4.0
4025,8,100.0,515,27.2
3955,11,83.0,507,16.6
3712,9,761.0,479,138.8
3713,6,159.0,479,56.8322
3714,10,164.0,479,40.37
3715,12,33.0,479,8.36
3716,7,1160.0,479,171.38
4026,12,49.0,516,16.62
4027,7,925.0,516,133.13
4028,10,22.0,516,3.63
4029,6,126.0,516,40.86
4030,1,8.0,516,8.0
4031,9,589.0,516,108.83
3956,7,2027.0,508,278.82
4032,8,40.0,516,10.88
4067,14,33.0,520,8.5
3957,6,558.0,508,201.03
3958,9,510.0,508,99.47
3959,1,23.0,508,13.0
3717,11,43.0,480,10.0
3718,10,22.0,480,3.63
3719,7,982.0,480,138.49
3960,11,102.0,508,25.2
3720,8,20.0,480,5.44
3721,9,316.0,480,49.69
3722,5,290.0,480,71.5
3723,12,13.0,480,3.06
3724,6,175.0,480,50.8011
3961,10,224.0,508,40.835
3962,8,105.0,508,17.51
3963,12,29.0,508,9.65
3725,1,13.0,480,13.0
3726,7,11155.0,481,1484.67
3727,9,713.0,481,129.56
3728,6,690.0,481,145.72
3729,5,674.0,481,145.3
3730,12,30.0,481,10.29
3731,10,66.0,481,10.89
3732,8,943.0,481,114.73
3733,1,112.0,481,112.0
3964,5,265.0,508,67.0
3965,6,539.0,509,157.96
3966,7,2006.0,509,350.8463
3734,11,88.0,481,16.8
3967,12,37.0,509,12.34
3968,8,1133.0,509,197.3234
3969,9,530.0,509,127.0339
4068,7,1593.0,521,291.41
4069,10,83.0,521,29.035
4070,1,14.0,521,14.0
4071,6,274.0,521,77.52
4072,11,180.0,521,49.3
3970,11,43.0,509,10.0
4073,12,90.0,521,25.74
3971,10,173.0,509,43.22
3972,1,19.0,509,19.0
3735,8,478.0,482,99.07
3736,9,172.0,482,30.78
3737,6,141.0,482,62.48
3738,10,213.0,482,47.23
3739,14,32.0,482,9.0
3740,7,3900.0,482,526.61
3741,12,185.0,482,72.699
3973,6,717.0,510,245.25
3974,10,87.0,510,17.02
3975,7,1420.0,510,242.61
3742,1,21.0,482,21.0
3976,9,311.0,510,56.71
3977,12,34.0,510,14.18
3978,1,13.0,510,3.0
3743,11,23.0,482,4.8
3744,6,262.0,483,99.4467
3745,7,933.0,483,136.35
3746,12,9.0,483,2.28
3747,9,356.0,483,66.64
3748,8,88.0,483,15.22
3749,10,52.0,483,9.505
3750,11,21.0,483,4.0
3751,9,440.0,484,87.79
3752,6,390.0,484,116.67
3753,11,135.0,484,29.2
3754,5,25.0,484,4.5
3755,8,400.0,484,72.49
3756,10,38.0,484,7.63
3757,7,1602.0,484,221.57
3758,12,31.0,484,8.06
3759,1,5.0,484,5.0
3760,14,12.0,484,5.0
3761,16,17.0,484,4.32
3762,10,256.0,485,45.73
3763,6,249.0,485,107.47
3764,7,4813.0,485,826.93
3765,9,316.0,485,57.33
3766,12,71.0,485,25.12
3767,1,54.0,485,54.0
3768,11,86.0,485,16.8
3769,14,33.0,485,8.5
3770,7,1979.0,486,314.46
4074,9,311.0,521,58.68
4175,11,108.0,533,24.3
3771,12,40.0,486,13.94
4075,14,12.0,521,5.0
4176,10,97.0,533,23.25
3772,6,529.0,486,124.49
3773,1,18.0,486,18.0
3774,11,135.0,486,26.7
4076,8,24.0,521,5.5
3775,9,440.0,486,80.19
4177,12,36.0,533,11.66
4197,7,845.0,536,234.56
4077,7,1737.0,522,260.57
3776,10,100.0,486,18.48
4198,12,41.0,536,12.92
4078,9,354.0,522,49.12
4079,6,373.0,522,109.42
4199,11,18.0,536,5.0
3777,8,105.0,486,17.51
4178,8,115.0,533,27.51
4200,9,309.0,536,54.79
4179,14,20.0,533,5.5
4080,12,105.0,522,15.3
4201,5,50.0,536,9.0
4202,1,0.0,536,3.0
4203,7,1677.0,537,262.49
4204,6,424.0,537,147.67
4205,8,32.0,537,7.74
4180,7,2256.0,534,352.68
4206,1,14.0,537,14.0
4081,10,41.0,522,9.685
4181,10,59.0,534,13.76
4182,6,248.0,534,80.28
4183,12,15.0,534,3.8
4265,6,414.0,544,105.82
4082,11,23.0,522,0.0
4207,12,50.0,537,16.18
4266,5,25.0,544,4.5
4267,8,72.0,544,17.76
4208,11,98.0,537,21.6
4083,1,1.0,522,0.0
4184,11,23.0,534,4.8
3778,14,33.0,486,7.0
4268,10,246.0,545,48.04
4185,9,392.0,534,71.4
4269,6,536.0,545,176.46
4084,14,22.0,522,5.0
4270,17,21.0,545,4.4
4271,7,2249.0,545,369.75
3779,6,363.0,487,134.6601
4272,12,37.0,545,10.91
3780,7,762.0,487,123.33
4085,5,25.0,522,4.5
3781,11,107.0,487,26.5
4273,9,639.0,545,122.66
3782,8,274.0,487,58.58
4186,8,191.0,534,44.83
4276,8,95.0,545,22.22
4274,1,5.0,545,5.0
3783,9,700.0,487,137.39
3784,10,33.0,487,9.458
4209,9,273.0,537,49.95
4275,11,184.0,545,37.78
4277,9,177.0,546,32.11
4278,12,37.0,546,12.56
3785,12,25.0,487,6.35
4279,7,5201.0,546,769.26
4210,5,524.0,537,88.57
4086,9,622.0,523,82.36
4087,6,510.0,523,142.5
4088,7,1989.0,523,320.65
4280,10,88.0,546,20.82
4281,6,608.0,546,149.74
4089,12,50.0,523,16.21
4187,10,158.0,535,24.96
4188,7,1316.0,535,215.97
4211,10,57.0,537,18.23
4282,11,64.0,546,14.6
4189,6,193.0,535,85.0
4283,1,9.0,546,9.0
4284,8,198.0,546,37.73
4285,5,28.0,546,6.17
4286,7,6567.0,547,890.33
4287,6,392.0,547,150.07
4290,14,33.0,547,8.5
4190,9,268.0,535,49.2
4191,1,13.0,535,13.0
4192,11,92.0,535,20.4
3786,14,20.0,487,5.5
3787,10,220.0,488,47.42
3788,7,1181.0,488,190.33
3789,12,50.0,488,18.2
4288,10,225.0,547,49.97
3790,6,421.0,488,92.37
4289,12,98.0,547,33.0697
4292,11,104.0,547,20.8
3791,11,120.0,488,29.6
4291,8,90.0,547,22.55
4193,15,8.0,535,4.25
4294,5,258.0,547,57.47
4296,9,822.0,548,152.02
4293,9,359.0,547,65.34
4194,12,9.0,535,2.28
4297,12,102.0,548,28.4
4295,1,1.0,547,1.0
4298,6,994.0,548,366.68
4299,7,5055.0,548,740.54
4300,10,156.0,548,38.38
4301,11,122.0,548,27.0
3792,8,479.0,488,162.35
4302,17,23.0,548,4.74
3793,9,712.0,488,148.75
3794,1,8.0,488,8.0
4303,8,392.0,548,71.76
4212,7,2162.0,538,292.76
4213,9,791.0,538,138.74
4214,6,402.0,538,126.35
4304,1,14.0,548,14.0
4215,1,12.0,538,12.0
4305,5,25.0,548,4.5
4216,10,64.0,538,12.26
4315,7,743.0,550,121.39
4195,16,17.0,535,4.32
4314,17,19.0,549,4.06
4316,1,2.0,550,2.0
4217,11,58.0,538,12.0
4196,6,320.0,536,77.0
4317,9,470.0,550,86.83
4218,12,10.0,538,4.56
4322,6,606.0,551,146.5001
4318,11,38.0,550,13.0
4319,6,148.0,550,74.3
4320,12,10.0,550,2.3
4323,7,2697.0,551,360.66
4321,10,44.0,550,10.06
4324,5,144.0,551,46.32
3795,7,945.0,489,198.82
3796,10,194.0,489,51.72
3797,11,46.0,489,20.6
3798,6,231.0,489,72.56
3799,9,650.0,489,124.87
4306,10,97.0,549,19.64
4307,7,1500.0,549,229.28
4308,9,784.0,549,145.97
4309,1,8.0,549,8.0
4310,6,396.0,549,110.49
4311,12,14.0,549,4.83
4312,8,88.0,549,15.22
3800,12,3.0,489,0.76
4219,7,4600.0,539,746.56
4220,10,109.0,539,31.21
4221,9,1294.0,539,251.68
4222,6,434.0,539,83.68
3801,5,320.0,489,0.0
4223,12,43.0,539,16.46
3802,7,2400.0,490,420.46
3803,10,213.0,490,34.74
3804,6,591.0,490,178.0401
3805,1,1.0,490,1.0
4313,11,98.0,549,20.48
3806,11,238.0,490,61.6
3807,9,402.0,490,74.43
3808,12,12.0,490,3.04
4224,11,23.0,539,4.8
4225,1,26.0,539,26.0
4226,8,456.0,539,78.92
3809,8,324.0,490,61.98
3810,7,4325.0,491,667.37
3811,12,29.0,491,10.69
3812,10,90.0,491,19.065
3813,6,294.0,491,88.12
3814,9,560.0,491,104.31
4227,7,6705.0,540,1069.23
4228,11,169.0,540,34.88
4229,12,60.0,540,19.16
4230,9,1259.0,540,194.01
3815,11,133.0,491,30.9
4231,6,701.0,540,217.6701
4232,8,439.0,540,73.13
3816,8,60.0,491,16.32
4233,10,175.0,540,38.425
3817,6,399.0,492,144.36
3818,7,2751.8334,492,441.1534
3819,9,925.0,492,170.2
3820,14,54.0,492,20.43
3821,10,146.0,492,31.43
3822,1,46.0,492,46.0
3823,8,410.0,492,70.96
3824,12,48.0,492,11.91
3825,16,8.0,492,2.75
3826,5,32.0,492,6.15
3827,11,116.0,493,24.8
3828,10,57.0,493,13.255
3829,6,109.0,493,43.9
3830,12,11.0,493,3.33
3831,7,1726.0,493,277.41
3832,9,316.0,493,58.04
3833,16,25.0,493,5.1
3834,14,13.0,493,3.0
3835,12,46.0,494,13.84
3836,10,244.0,494,55.9
3837,1,41.0,494,41.0
3838,7,685.0,494,109.18
3839,6,222.0,494,82.08
3840,8,184.0,494,42.0
3841,9,353.0,494,63.51
3842,11,23.0,494,4.8
3843,7,1485.0,495,244.62
3844,10,68.0,495,15.36
3845,6,230.0,495,88.77
3846,12,29.0,495,9.01
3847,1,10.0,495,10.0
3848,11,20.0,495,8.0
3849,8,20.0,495,6.09
3850,9,177.0,495,31.9
3851,7,1798.0,496,253.51
3852,9,444.0,496,81.07
3853,12,29.0,496,9.53
3854,6,228.0,496,102.79
3855,11,80.0,496,18.7
3856,5,64.0,496,12.3
3857,10,40.0,496,6.82
4234,14,13.0,540,3.0
4235,7,4704.0,541,717.37
3858,1,2.0,496,2.0
4325,12,152.0,551,59.1397
4326,1,74.0,551,74.0
4327,10,165.0,551,38.1
4236,8,146.0,541,30.9156
4237,9,842.0,541,169.7433
4328,11,102.0,551,21.8
4329,9,91.0,551,16.51
4238,6,493.0,541,174.04
4239,12,74.0,541,22.91
4330,17,25.0,551,5.1
3859,7,4234.0,497,669.04
3860,6,271.0,497,129.8901
4331,14,12.0,551,5.0
3861,8,423.0,497,80.46
3862,10,162.0,497,35.46
3863,11,92.0,497,19.2
4240,10,211.0,541,46.18
4241,11,163.0,541,33.8
4332,7,1535.0,552,216.1
4334,9,349.0,552,62.76
4333,12,45.0,552,14.91
4335,10,58.0,552,10.26
4336,6,531.0,552,117.04
4396,10,22.0,559,3.63
4397,8,328.0,560,80.5
4347,9,359.0,553,65.42
4348,1,12.0,553,12.0
4398,7,3150.0,560,451.13
4399,12,36.0,560,9.79
4337,11,82.0,552,16.3
4400,9,920.0,560,179.09
4338,8,88.0,552,15.22
4401,17,23.0,560,4.74
4402,6,527.0,560,129.15
4403,10,174.0,560,44.35
4404,11,141.0,560,30.6
4405,5,28.0,560,6.17
4406,7,7511.0,561,1157.9
4407,11,483.0,561,101.88
4339,1,1.0,552,1.0
4408,17,17.0,561,3.56
4411,6,596.0,561,170.79
4409,10,60.0,561,13.76
4410,12,94.0,561,33.15
4412,14,20.0,561,5.5
4413,1,98.0,561,98.0
4415,8,571.0,561,109.5
4414,9,930.0,561,172.54
4417,7,6444.0,562,942.43
4416,5,344.0,561,74.0
4418,6,899.0,562,249.75
4419,9,437.0,562,91.0
4420,10,109.0,562,24.255
4421,1,108.0,562,108.0
4340,5,25.0,552,4.5
4422,11,130.0,562,28.1
4423,12,59.0,562,20.3397
4424,17,24.0,562,5.52
4425,5,370.0,562,86.0
4341,11,41.0,553,8.6
4342,7,3565.0,553,458.37
4343,10,156.0,553,35.26
4427,10,183.0,563,43.475
4428,7,1601.0,563,232.27
4344,6,536.0,553,165.6601
4345,8,136.0,553,26.83
4429,1,17.0,563,17.0
4430,9,387.0,563,69.99
4432,6,138.0,563,56.62
4346,12,78.0,553,25.66
4242,1,10.0,541,10.0
4426,8,115.0,562,24.51
4431,12,24.0,563,8.0
4434,5,290.0,563,76.5
4433,11,18.0,563,3.8
4435,10,178.0,564,38.93
4436,7,1651.0,564,253.98
4349,7,5926.0,554,818.04
4437,6,293.0,564,97.5
4243,14,20.0,541,5.5
4350,9,372.0,554,68.07
4351,6,368.0,554,122.91
4438,9,612.0,564,110.76
4352,11,23.0,554,4.8
4440,11,43.0,564,10.0
4439,12,16.0,564,4.33
4442,7,1437.0,565,229.19
4441,1,5.0,564,5.0
4443,12,24.0,565,7.99
4446,10,22.0,565,5.65
4444,6,401.0,565,149.1201
4447,8,343.0,565,62.22
4445,1,9.0,565,9.0
4448,9,263.0,565,48.0
4449,7,3516.0,566,468.34
4450,12,34.0,566,12.09
4452,9,741.0,566,134.16
4353,8,130.0,554,24.95
4451,6,209.0,566,75.68
4453,10,140.0,566,32.5
4575,8,286.0,580,49.95
4454,11,66.0,566,17.3
4455,8,330.0,566,58.53
4244,7,2719.0,542,407.66
4245,9,473.0,542,91.6567
4576,16,17.0,580,4.32
4477,8,176.0,569,36.01
4246,1,13.0,542,13.0
4478,11,151.0,569,35.9
4456,5,50.0,566,9.0
4354,10,132.0,554,26.97
4247,6,243.0,542,68.96
4248,10,4.0,542,6.79
4249,8,288.0,542,67.6444
4577,10,45.0,581,12.63
4355,1,15.0,554,15.0
4578,12,90.0,581,25.93
4250,12,9.0,542,2.28
4579,7,3971.0,581,651.78
4580,6,468.0,581,117.48
4479,17,46.0,569,9.48
4251,11,79.0,542,12.2
4457,10,92.0,567,17.59
4458,6,348.0,567,115.58
4356,5,190.0,554,49.13
4459,9,526.0,567,96.84
4460,7,1435.0,567,233.85
4581,9,971.0,581,179.2
4582,8,162.0,581,34.78
4357,12,18.0,554,5.58
4583,11,98.0,581,22.8
4584,1,35.0,581,35.0
4461,11,23.0,567,4.8
4252,7,1476.0,543,208.37
4253,9,177.0,543,47.71
4254,6,369.0,543,105.98
4255,11,113.0,543,30.0
4358,10,86.0,555,14.79
4359,9,449.0,555,83.11
4360,8,430.0,555,89.13
4361,12,27.0,555,7.62
4256,12,73.0,543,22.3794
4362,7,6162.0,555,833.56
4363,6,349.0,555,78.0601
4480,1,5.0,569,5.0
4462,12,10.0,567,2.9
4364,11,125.0,555,29.6
4585,17,36.0,581,7.88
4463,6,312.0,568,76.08
4464,9,867.0,568,161.67
4257,8,281.0,543,47.95
4465,11,230.0,568,53.48
4466,7,7487.0,568,1039.51
4481,5,704.0,569,189.11
4258,10,59.0,543,19.53
4467,12,45.0,568,15.1
4259,7,1949.0,544,304.48
4260,9,230.0,544,42.23
4261,10,108.0,544,23.15
4262,1,3.0,544,3.0
4263,11,23.0,544,4.8
4468,5,56.0,568,12.34
4264,12,49.0,544,16.18
4469,10,35.0,568,10.75
4470,1,6.0,568,6.0
4365,5,248.0,555,49.24
4366,1,7.0,555,7.0
4482,7,3119.0,570,421.98
4483,17,25.0,570,5.1
4484,9,594.0,570,109.38
4471,17,23.0,568,4.74
4367,7,120.0,556,36.92
4485,6,184.0,570,66.63
4368,9,584.0,556,108.24
4486,10,198.0,570,47.06
4369,6,342.0,556,116.1501
4370,12,51.0,556,19.24
4487,11,134.0,570,28.16
4371,10,143.0,556,36.42
4372,8,60.0,556,12.0
4373,5,324.0,556,85.92
4374,11,21.0,556,4.0
4375,1,2.0,556,2.0
4376,8,220.0,557,39.02
4377,7,1739.0,557,250.38
4378,11,46.0,557,10.8
4379,9,283.0,557,52.19
4380,6,225.0,557,57.69
4472,9,518.0,569,101.64
4473,10,363.0,569,91.2
4474,7,7156.0,569,1031.0
4475,12,84.0,569,25.35
4381,12,7.0,557,2.2
4382,7,1102.0,558,168.85
4383,6,354.0,558,82.68
4384,9,144.0,558,26.76
4385,8,134.0,558,25.01
4386,10,140.0,558,27.5
4387,11,23.0,558,4.8
4388,12,39.0,558,11.45
4389,1,6.0,558,6.0
4390,7,2148.0,559,309.22
4391,9,311.0,559,56.84
4392,6,252.0,559,71.88
4393,8,120.0,559,24.0
4394,11,39.0,559,9.0
4395,12,34.0,559,10.3
4476,6,748.0,569,155.05
4586,7,7922.0,582,1116.44
4587,6,453.0,582,111.84
4588,8,655.0,582,131.79
4589,11,161.0,582,43.0
4590,9,1290.0,582,231.27
4488,5,25.0,570,4.5
4489,12,6.0,570,1.74
4490,1,5.0,570,5.0
4491,7,736.0,571,140.91
4492,9,310.0,571,64.18
4493,6,300.0,571,92.32
4494,11,41.0,571,9.31
4495,5,28.0,571,6.17
4591,10,109.0,582,30.44
4592,12,61.0,582,59.2894
4593,16,0.0,582,12.0
4496,10,84.0,571,19.3
4497,12,5.0,571,2.28
4498,7,1986.0,572,298.49
4499,11,18.0,572,5.0
4500,6,273.0,572,90.88
4501,10,187.0,572,50.29
4502,8,264.0,572,45.66
4503,9,1004.0,572,150.12
4504,5,81.0,572,16.84
4505,12,5.0,572,2.28
4594,5,521.0,582,99.58
4506,1,1.0,572,1.0
4507,6,246.0,573,93.56
4508,7,5138.0,573,802.38
4509,10,96.0,573,27.1
4510,9,1000.0,573,145.63
4511,1,10.0,573,10.0
4595,17,23.0,582,4.74
4512,12,35.0,573,10.38
4513,11,115.0,573,22.1333
4596,9,664.0,583,449.6018
4597,6,648.0,583,228.3232
4598,10,407.0,583,77.26
4599,7,7041.0,583,1116.691
4600,12,75.0,583,23.62
4601,5,363.0,583,90.17
4602,11,70.0,583,21.0564
4514,5,112.0,573,24.68
4603,8,236.0,583,65.1027
4515,8,250.0,574,33.0
4516,10,237.0,574,60.43
4517,1,5.0,574,5.0
4518,7,6269.0,574,954.68
4519,11,175.0,574,41.4
4520,12,57.0,574,16.65
4521,6,427.0,574,96.96
4522,9,599.0,574,107.61
4523,5,301.0,574,84.28
4524,7,7447.0,575,1105.48
4525,10,322.0,575,73.82
4526,6,709.0,575,239.02
4527,9,945.0,575,158.61
4528,12,59.0,575,17.62
4529,11,23.0,575,5.0
4530,8,20.0,575,6.09
4604,7,1847.0,584,288.44
4605,10,64.0,584,15.35
4606,6,313.0,584,116.89
4607,12,38.0,584,8.81
4608,11,87.0,584,19.6
4609,8,88.0,584,22.0
4531,5,575.0,575,130.46
4610,9,172.0,584,30.99
4611,6,5.0,585,3.45
4612,10,99.0,585,20.01
4613,1,4.0,585,4.0
4614,11,70.0,585,13.3333
4532,1,10.0,575,10.0
4533,17,46.0,575,9.48
4615,7,437.0,585,71.94
4616,9,44.0,585,8.17
4534,8,763.0,576,142.59
4535,6,647.0,576,168.69
4536,7,6941.0,576,1069.37
4537,9,1064.0,576,165.51
4538,10,387.0,576,71.8
4539,1,22.0,576,22.0
4540,12,112.0,576,35.1
4541,11,167.0,576,34.5
4542,17,48.0,576,11.04
4543,5,285.0,576,55.0
4544,6,163.0,577,46.63
4545,9,435.0,577,45.75
4546,12,40.0,577,13.1397
4547,7,663.0,577,70.76
4548,10,76.0,577,14.46
4549,1,9.0,577,9.0
4550,11,64.0,577,15.8
4551,5,108.0,577,28.64
4552,6,317.0,578,77.13
4553,12,27.0,578,9.61
4554,7,1521.0,578,259.39
4555,9,505.0,578,131.63
4556,8,196.0,578,35.88
4557,10,65.0,578,17.97
4558,11,38.0,578,7.3333
4559,7,3331.0,579,520.13
4560,8,520.0,579,99.8
4561,6,182.0,579,94.78
4562,10,34.0,579,8.63
4563,12,36.0,579,12.3
4564,11,41.0,579,9.8
4565,9,312.0,579,57.0
4566,5,28.0,579,6.17
4567,1,7.0,579,7.0
4568,7,2641.0,580,405.2078
4569,12,33.0,580,10.9697
4570,10,124.0,580,26.03
4571,6,300.0,580,141.9968
4572,11,113.0,580,25.8
4573,9,673.0,580,161.7607
4574,1,25.0,580,25.0
